"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"61",2022-03-08 00:05:00,1,303,100,49.982939955915,6.76068772431648
"62",2022-03-08 00:05:05,1,303,100,49.1764452159489,5.25222764602044
"63",2022-03-08 00:05:10,1,303,100,47.7343221598077,6.74376832324671
"64",2022-03-08 00:05:15,1,303,100,48.0218032624286,6.22262191383676
"65",2022-03-08 00:05:20,1,303,100,52.7411787863884,6.80946672103908
"66",2022-03-08 00:05:25,1,303,100,48.8393188876408,5.99243948766608
"67",2022-03-08 00:05:30,1,303,100,49.5025270119686,6.81602629141729
"68",2022-03-08 00:05:35,1,303,100,50.440690939059,6.29580451967962
"69",2022-03-08 00:05:40,1,303,100,52.3284526118944,6.58347433597441
"70",2022-03-08 00:05:45,1,303,100,50.0255216404594,5.97603787795885
"71",2022-03-08 00:05:50,1,303,100,50.664860704454,6.59462789287729
"72",2022-03-08 00:05:55,1,303,100,48.8541393038621,5.96221129282119
"73",2022-03-08 00:06:00,1,303,100,51.4856887890957,6.33802301185573
"74",2022-03-08 00:06:05,1,303,100,49.5400556245206,6.26031650345376
"75",2022-03-08 00:06:10,1,303,100,49.5968257510662,6.33604904471224
"76",2022-03-08 00:06:15,1,303,100,49.8335305856221,6.07146406645147
"77",2022-03-08 00:06:20,1,303,100,47.4834128567055,6.72642118352284
"78",2022-03-08 00:06:25,1,303,100,51.4683523766164,6.39582302005287
"79",2022-03-08 00:06:30,1,303,100,50.461343677979,6.24537493879336
"80",2022-03-08 00:06:35,1,303,100,50.4869369419564,6.34027389892208
"81",2022-03-08 00:06:40,1,303,100,50.5178598196823,6.05620121459679
"82",2022-03-08 00:06:45,1,303,100,53.1139759157322,5.9134586385012
"83",2022-03-08 00:06:50,1,303,100,48.6229210430204,6.5587552476683
"84",2022-03-08 00:06:55,1,303,100,52.9849341404435,6.3360618389594
"85",2022-03-08 00:07:00,1,303,100,51.1820282525651,6.73526847850577
"86",2022-03-08 00:07:05,1,303,100,47.056882449533,6.47833728787834
"87",2022-03-08 00:07:10,1,303,100,49.3643039344151,6.23543733837896
"88",2022-03-08 00:07:15,1,303,100,51.698554275651,6.34261892845394
"89",2022-03-08 00:07:20,1,303,100,47.3704364742231,6.18598601096395
"90",2022-03-08 00:07:25,1,303,100,50.5890791535093,6.47906953298442
"91",2022-03-08 00:07:30,1,303,100,47.8490387638243,6.12886150242166
"92",2022-03-08 00:07:35,1,303,100,49.2388155543576,7.0126439581779
"93",2022-03-08 00:07:40,1,303,100,49.6476742302826,6.3458695235387
"94",2022-03-08 00:07:45,1,303,100,51.8408950561287,6.46409141291929
"95",2022-03-08 00:07:50,1,303,100,49.2021819816914,6.60938118385397
"96",2022-03-08 00:07:55,1,303,100,48.7080343489299,6.70852627229505
"97",2022-03-08 00:08:00,1,303,100,49.5998520027431,6.39173285300851
"98",2022-03-08 00:08:05,1,303,100,50.5765195406045,7.12916210627477
"99",2022-03-08 00:08:10,1,303,100,49.4483541391724,6.37153099897758
"100",2022-03-08 00:08:15,1,303,100,49.1569483798447,6.74252008956499
"101",2022-03-08 00:08:20,1,303,100,47.685092457328,6.22916727220097
"102",2022-03-08 00:08:25,1,303,100,51.3387022917479,6.24718320159189
"103",2022-03-08 00:08:30,1,303,100,48.1492451405277,5.79585520967981
"104",2022-03-08 00:08:35,1,303,100,52.0949977231567,6.73781146268972
"105",2022-03-08 00:08:40,1,303,100,50.8523422960027,6.0036982173564
"106",2022-03-08 00:08:45,1,303,100,49.8816646983112,6.66798320187259
"107",2022-03-08 00:08:50,1,303,100,49.7435470330738,7.10776587068517
"108",2022-03-08 00:08:55,1,303,100,50.6886877995605,6.50356657789089
"109",2022-03-08 00:09:00,1,303,100,47.9101259974508,5.92908591684786
"110",2022-03-08 00:09:05,1,303,100,50.9759899969766,6.66330761683053
"111",2022-03-08 00:09:10,1,303,100,46.3936011108339,6.43524150969307
"112",2022-03-08 00:09:15,1,303,100,50.7998876587476,6.53621527361628
"113",2022-03-08 00:09:20,1,303,100,51.0746414542835,6.15130548885802
"114",2022-03-08 00:09:25,1,303,100,48.7769700086644,6.56275980171317
"115",2022-03-08 00:09:30,1,303,100,50.7276759258387,6.58288820704723
"116",2022-03-08 00:09:35,1,303,100,48.1974761835855,6.52341312649879
"117",2022-03-08 00:09:40,1,303,100,49.4215582783355,6.48720132841669
"118",2022-03-08 00:09:45,1,303,100,48.8366243300755,6.55056149184884
"119",2022-03-08 00:09:50,1,303,100,47.1761913645152,7.10898630450653
"120",2022-03-08 00:09:55,1,303,100,51.9442423645063,6.12210480664486
"121",2022-03-08 00:10:00,1,303,100,50.1950624064375,6.55248981446859
"122",2022-03-08 00:10:05,1,303,100,49.6915251930634,6.58337717204046
"123",2022-03-08 00:10:10,1,303,100,50.0151705894612,6.5550294515788
"124",2022-03-08 00:10:15,1,303,100,52.1662895425379,7.1116560571898
"125",2022-03-08 00:10:20,1,303,100,49.0032965138991,6.5273328627845
"126",2022-03-08 00:10:25,1,303,100,50.7644744696647,6.43694044935237
"127",2022-03-08 00:10:30,1,303,100,49.7377087442522,6.51339059616211
"128",2022-03-08 00:10:35,1,303,100,52.4277943474312,6.85318388281998
"129",2022-03-08 00:10:40,1,303,100,50.874009804707,6.55958317605184
"130",2022-03-08 00:10:45,1,303,100,51.5487672094851,6.20045718194111
"131",2022-03-08 00:10:50,1,303,100,50.8231392279006,6.22645162159666
"132",2022-03-08 00:10:55,1,303,100,51.2624860449358,6.37998120270231
"133",2022-03-08 00:11:00,1,303,100,51.507169625077,6.21225366086449
"134",2022-03-08 00:11:05,1,303,100,50.5808043848713,6.27456818986333
"135",2022-03-08 00:11:10,1,303,100,47.6877343095693,6.34214102202731
"136",2022-03-08 00:11:15,1,303,100,48.461217315288,6.43414673590885
"137",2022-03-08 00:11:20,1,303,100,49.8218969487324,6.38633369405369
"138",2022-03-08 00:11:25,1,303,100,50.2531164149203,6.0556534296004
"139",2022-03-08 00:11:30,1,303,100,48.6836762136126,6.71571169626148
"140",2022-03-08 00:11:35,1,303,100,53.1087933201328,6.40108846555214
"141",2022-03-08 00:11:40,1,303,100,48.7127691296457,6.47840388917347
"142",2022-03-08 00:11:45,1,303,100,49.757628338958,6.6055444788731
"143",2022-03-08 00:11:50,1,303,100,52.6640840740485,6.78048745901639
"144",2022-03-08 00:11:55,1,303,100,52.1132122620603,6.37361541259355
"145",2022-03-08 00:12:00,1,303,100,50.0454263665433,6.34900074206899
"146",2022-03-08 00:12:05,1,303,100,49.4934203609895,6.61968313461355
"147",2022-03-08 00:12:10,1,303,100,49.7681275606629,6.80605203350965
"148",2022-03-08 00:12:15,1,303,100,52.6183529091152,6.72905038693934
"149",2022-03-08 00:12:20,1,303,100,50.5742206857827,6.40173535515957
"150",2022-03-08 00:12:25,1,303,100,52.0789637920706,6.66784778771538
"151",2022-03-08 00:12:30,1,303,100,48.29565097076,7.07380016711278
"152",2022-03-08 00:12:35,1,303,100,51.2187244821801,6.74877629816848
"153",2022-03-08 00:12:40,1,303,100,48.4319127570937,6.06178912157538
"154",2022-03-08 00:12:45,1,303,100,48.0611161734889,6.26110128401139
"155",2022-03-08 00:12:50,1,303,100,50.1623976571684,6.38451042173412
"156",2022-03-08 00:12:55,1,303,100,50.1099910071696,6.33154848692123
"157",2022-03-08 00:13:00,1,303,100,49.0938056839681,5.8847369854487
"158",2022-03-08 00:13:05,1,303,100,48.1175484489487,6.33587975693884
"159",2022-03-08 00:13:10,1,303,100,51.7523271554954,6.21780071131829
"160",2022-03-08 00:13:15,1,303,100,51.5028823066278,6.36491602871489
"161",2022-03-08 00:13:20,1,303,100,52.0753176355703,6.13136331602344
"162",2022-03-08 00:13:25,1,303,100,50.3836937680137,6.41915414434113
"163",2022-03-08 00:13:30,1,303,100,49.7443905444713,6.40805518336975
"164",2022-03-08 00:13:35,1,303,100,49.1308704185219,6.62066040700246
"165",2022-03-08 00:13:40,1,303,100,49.1988059422482,6.62677270804034
"166",2022-03-08 00:13:45,1,303,100,52.732314713717,6.69206672840933
"167",2022-03-08 00:13:50,1,303,100,50.3065986600034,6.57161680077829
"168",2022-03-08 00:13:55,1,303,100,50.8326868400946,5.84099261244244
"169",2022-03-08 00:14:00,1,303,100,52.1553907322237,6.58251775588795
"170",2022-03-08 00:14:05,1,303,100,49.1226807709093,6.78006939403404
"171",2022-03-08 00:14:10,1,303,100,49.8470032429608,7.3667003569302
"172",2022-03-08 00:14:15,1,303,100,50.7922897194941,6.5464384066346
"173",2022-03-08 00:14:20,1,303,100,52.2053108043183,6.54921475520584
"174",2022-03-08 00:14:25,1,303,100,51.35563753888,6.16537553244329
"175",2022-03-08 00:14:30,1,303,100,50.3542259162252,6.54063749862447
"176",2022-03-08 00:14:35,1,303,100,47.6701138486674,6.42599953892033
"177",2022-03-08 00:14:40,1,303,100,49.521839297266,6.19515821163114
"178",2022-03-08 00:14:45,1,303,100,46.1847053238269,6.89993643086743
"179",2022-03-08 00:14:50,1,303,100,51.7998202711805,6.4500938301663
"180",2022-03-08 00:14:55,1,303,100,48.7187872299746,6.98150667812992
"181",2022-03-08 00:15:00,1,303,100,51.2432564265114,5.76412756512553
"182",2022-03-08 00:15:05,1,303,100,51.2080467658327,6.20504664123615
"183",2022-03-08 00:15:10,1,303,100,50.6655790239084,6.23389089574947
"184",2022-03-08 00:15:15,1,303,100,49.6276802325956,6.13932796282287
"185",2022-03-08 00:15:20,1,303,100,48.4332411058229,6.58417986852622
"186",2022-03-08 00:15:25,1,303,100,50.3591879901256,6.68193314266961
"187",2022-03-08 00:15:30,1,303,100,52.6882522862019,6.49401129733874
"188",2022-03-08 00:15:35,1,303,100,49.8550464262897,6.70879104891928
"189",2022-03-08 00:15:40,1,303,100,49.0818849457555,5.93752297582818
"190",2022-03-08 00:15:45,1,303,100,47.5725146088384,6.24976861798303
"191",2022-03-08 00:15:50,1,303,100,48.8960810649603,6.26918840140145
"192",2022-03-08 00:15:55,1,303,100,51.1971824421121,6.85800554201778
"193",2022-03-08 00:16:00,1,303,100,51.7115064259623,6.11457279342295
"194",2022-03-08 00:16:05,1,303,100,52.0768376444535,6.57605495536316
"195",2022-03-08 00:16:10,1,303,100,48.4775324282595,5.97468158579279
"196",2022-03-08 00:16:15,1,303,100,51.1684068511528,6.60770488995516
"197",2022-03-08 00:16:20,1,303,100,51.6165206118518,6.44560693255072
"198",2022-03-08 00:16:25,1,303,100,50.4851090348456,5.7520706542052
"199",2022-03-08 00:16:30,1,303,100,50.7786786475078,6.31693656057402
"200",2022-03-08 00:16:35,1,303,100,50.4601969044322,6.17018304284735
"201",2022-03-09 00:00:00,1,303,200,49.1888510773331,5.46731715208878
"202",2022-03-09 00:00:05,1,303,200,50.8519714048273,4.78995000122515
"203",2022-03-09 00:00:10,1,303,200,50.6056232400132,4.63683304090675
"204",2022-03-09 00:00:15,1,303,200,50.3002957353601,5.44014174418875
"205",2022-03-09 00:00:20,1,303,200,50.4307221668414,5.96173310371128
"206",2022-03-09 00:00:25,1,303,200,52.6596280369439,6.05610400155423
"207",2022-03-09 00:00:30,1,303,200,49.0555340234534,5.77258665495682
"208",2022-03-09 00:00:35,1,303,200,49.1424357644363,5.21068058422591
"209",2022-03-09 00:00:40,1,303,200,47.9965102811454,5.66834993218985
"210",2022-03-09 00:00:45,1,303,200,51.1110514322038,5.53520327390248
"211",2022-03-09 00:00:50,1,303,200,49.7212431638184,5.63435069886769
"212",2022-03-09 00:00:55,1,303,200,50.4755447153521,5.81743466165118
"213",2022-03-09 00:01:00,1,303,200,48.953262731586,5.49717572445478
"214",2022-03-09 00:01:05,1,303,200,48.3796556467049,5.12688437051813
"215",2022-03-09 00:01:10,1,303,200,51.3618559395987,5.78029198485723
"216",2022-03-09 00:01:15,1,303,200,48.9258901246041,5.42759468835435
"217",2022-03-09 00:01:20,1,303,200,49.671045265753,5.49394971396159
"218",2022-03-09 00:01:25,1,303,200,49.8830484249909,5.29382611649114
"219",2022-03-09 00:01:30,1,303,200,48.7550900494289,5.60470163859268
"220",2022-03-09 00:01:35,1,303,200,50.6433933129457,5.40203724442909
"221",2022-03-09 00:01:40,1,303,200,49.166483321437,5.32004872204765
"222",2022-03-09 00:01:45,1,303,200,49.7405691303299,5.54960653528776
"223",2022-03-09 00:01:50,1,303,200,49.6306441458265,5.46469287935924
"224",2022-03-09 00:01:55,1,303,200,49.4136249425728,5.57002847166224
"225",2022-03-09 00:02:00,1,303,200,49.3017575401059,5.36400934598827
"226",2022-03-09 00:02:05,1,303,200,50.0338242575686,5.15657882911449
"227",2022-03-09 00:02:10,1,303,200,51.1042814844788,6.02246255867987
"228",2022-03-09 00:02:15,1,303,200,50.2438576627619,5.62759915703572
"229",2022-03-09 00:02:20,1,303,200,49.5645281185097,5.77988233178871
"230",2022-03-09 00:02:25,1,303,200,50.6401289881045,5.75118905092791
"231",2022-03-09 00:02:30,1,303,200,49.0998821244119,5.21002583382085
"232",2022-03-09 00:02:35,1,303,200,49.6578665961574,4.98080826158105
"233",2022-03-09 00:02:40,1,303,200,49.7170898312633,5.67323668751878
"234",2022-03-09 00:02:45,1,303,200,50.2763831273335,4.73340881219614
"235",2022-03-09 00:02:50,1,303,200,50.032355967454,5.74824158976048
"236",2022-03-09 00:02:55,1,303,200,50.1660105856406,5.41076199171114
"237",2022-03-09 00:03:00,1,303,200,48.8829710227645,5.34770642754554
"238",2022-03-09 00:03:05,1,303,200,50.1714398608561,5.66164217446325
"239",2022-03-09 00:03:10,1,303,200,51.7685914452714,5.30712624235952
"240",2022-03-09 00:03:15,1,303,200,51.180145217135,5.58352638457218
"241",2022-03-09 00:03:20,1,303,200,50.3427468264692,5.70860089526947
"242",2022-03-09 00:03:25,1,303,200,52.7035876033712,5.8526129829093
"243",2022-03-09 00:03:30,1,303,200,49.3960170695253,5.67281069495625
"244",2022-03-09 00:03:35,1,303,200,48.1539927812503,5.0894420101042
"245",2022-03-09 00:03:40,1,303,200,49.5415716329441,5.20155625004302
"246",2022-03-09 00:03:45,1,303,200,50.758276726455,5.08176240789231
"247",2022-03-09 00:03:50,1,303,200,52.2627585740426,5.81283092720613
"248",2022-03-09 00:03:55,1,303,200,50.1051806391455,5.58598793179834
"249",2022-03-09 00:04:00,1,303,200,47.9579644966231,5.60837881350947
"250",2022-03-09 00:04:05,1,303,200,50.3038510224021,4.50590728483451
"251",2022-03-09 00:04:10,1,303,200,50.4076510079037,6.09545474162547
"252",2022-03-09 00:04:15,1,303,200,47.8917171917846,5.24081528876138
"253",2022-03-09 00:04:20,1,303,200,50.0924597791379,6.06927216320081
"254",2022-03-09 00:04:25,1,303,200,50.5729125889153,5.69642042437022
"255",2022-03-09 00:04:30,1,303,200,49.6415257832707,5.23074145387708
"256",2022-03-09 00:04:35,1,303,200,48.2173067092763,5.69807106677831
"257",2022-03-09 00:04:40,1,303,200,50.2560636110646,5.53421280684864
"258",2022-03-09 00:04:45,1,303,200,51.9420052578701,6.15143622333233
"259",2022-03-09 00:04:50,1,303,200,50.0847254181797,5.12225570568432
"260",2022-03-09 00:04:55,1,303,200,53.5414396667288,5.71751558363198
"261",2022-03-09 00:05:00,1,303,200,51.7305146270914,5.49074503854856
"262",2022-03-09 00:05:05,1,303,200,52.4828913049092,5.37554064202803
"263",2022-03-09 00:05:10,1,303,200,51.586899521041,5.28656737952821
"264",2022-03-09 00:05:15,1,303,200,49.6035517024927,5.45400671090856
"265",2022-03-09 00:05:20,1,303,200,48.1163863508507,5.49188099315728
"266",2022-03-09 00:05:25,1,303,200,49.791152170056,5.07466015090704
"267",2022-03-09 00:05:30,1,303,200,48.9909913065907,5.31016797558926
"268",2022-03-09 00:05:35,1,303,200,48.1757652944314,5.33487663077169
"269",2022-03-09 00:05:40,1,303,200,50.3562081429352,5.10846949603511
"270",2022-03-09 00:05:45,1,303,200,50.0628231037232,5.77240021876807
"271",2022-03-09 00:05:50,1,303,200,49.0422854007393,5.36769666599663
"272",2022-03-09 00:05:55,1,303,200,51.2822804917631,4.74923387531834
"273",2022-03-09 00:06:00,1,303,200,51.0652578836073,5.00793594816376
"274",2022-03-09 00:06:05,1,303,200,48.2851778410741,5.19948655706465
"275",2022-03-09 00:06:10,1,303,200,51.8052757411079,6.12339016293843
"276",2022-03-09 00:06:15,1,303,200,48.4757310147725,5.63288478895324
"277",2022-03-09 00:06:20,1,303,200,49.0395674067452,5.2635075314587
"278",2022-03-09 00:06:25,1,303,200,52.0197103624899,5.42881395787446
"279",2022-03-09 00:06:30,1,303,200,47.0379123532822,5.5228559160632
"280",2022-03-09 00:06:35,1,303,200,50.3733353191928,6.26395610826333
"281",2022-03-09 00:06:40,1,303,200,49.5328689993839,5.86217456919423
"282",2022-03-09 00:06:45,1,303,200,50.2645054377904,5.98426506760892
"283",2022-03-09 00:06:50,1,303,200,50.3760190858387,5.60657226310465
"284",2022-03-09 00:06:55,1,303,200,48.0192398210653,5.54466138724444
"285",2022-03-09 00:07:00,1,303,200,49.139691288865,4.87878199963806
"286",2022-03-09 00:07:05,1,303,200,49.2184876580117,5.85510772014159
"287",2022-03-09 00:07:10,1,303,200,49.0327436931884,5.91920394287534
"288",2022-03-09 00:07:15,1,303,200,49.5680567519731,5.87804262275695
"289",2022-03-09 00:07:20,1,303,200,51.5568738607135,5.03450538798772
"290",2022-03-09 00:07:25,1,303,200,50.5366010952388,5.63036210204892
"291",2022-03-09 00:07:30,1,303,200,48.5381117381685,5.3757540357077
"292",2022-03-09 00:07:35,1,303,200,51.2189245267939,5.39757956050732
"293",2022-03-09 00:07:40,1,303,200,49.3012716185175,5.59037414154868
"294",2022-03-09 00:07:45,1,303,200,52.0352907056061,5.18065293323582
"295",2022-03-09 00:07:50,1,303,200,48.6090949123553,5.81692248893627
"296",2022-03-09 00:07:55,1,303,200,49.8599757550016,5.5069721636361
"297",2022-03-09 00:08:00,1,303,200,50.4709300656314,5.56960704254817
"298",2022-03-09 00:08:05,1,303,200,49.4444724774348,5.79592441401543
"299",2022-03-09 00:08:10,1,303,200,49.872156689286,5.91714137920338
"300",2022-03-09 00:08:15,1,303,200,49.9062828743483,6.2051202305421
"301",2022-03-09 00:08:20,1,303,200,48.5492302732345,5.19896371688956
"302",2022-03-09 00:08:25,1,303,200,49.6237188018183,5.09241992799712
"303",2022-03-09 00:08:30,1,303,200,49.5688958203454,5.5722411402533
"304",2022-03-09 00:08:35,1,303,200,51.3493756465562,5.52992687577894
"305",2022-03-09 00:08:40,1,303,200,50.9935650066836,5.20192294417539
"306",2022-03-09 00:08:45,1,303,200,49.5662267910855,5.92587146950077
"307",2022-03-09 00:08:50,1,303,200,50.842320543861,5.91821331223681
"308",2022-03-09 00:08:55,1,303,200,48.9734518621645,5.76296077148757
"309",2022-03-09 00:09:00,1,303,200,51.1080128757482,5.88763190524147
"310",2022-03-09 00:09:05,1,303,200,50.4524007331418,5.98499752216228
"311",2022-03-09 00:09:10,1,303,200,51.4968147478643,5.60116869388371
"312",2022-03-09 00:09:15,1,303,200,50.1380248498824,5.39485432883656
"313",2022-03-09 00:09:20,1,303,200,48.7592579142783,5.07617096664854
"314",2022-03-09 00:09:25,1,303,200,47.7944116922436,5.81015105241349
"315",2022-03-09 00:09:30,1,303,200,48.5746641870743,5.4027073423745
"316",2022-03-09 00:09:35,1,303,200,51.1723044671486,5.513213957566
"317",2022-03-09 00:09:40,1,303,200,48.2923106472944,5.67685292836329
"318",2022-03-09 00:09:45,1,303,200,48.6088070644449,5.85022140862027
"319",2022-03-09 00:09:50,1,303,200,50.2883027757675,5.68556994775741
"320",2022-03-09 00:09:55,1,303,200,48.8785803283693,4.9467210202443
"321",2022-03-09 00:10:00,1,303,200,50.6570385807986,5.06279683604143
"322",2022-03-09 00:10:05,1,303,200,49.0292418782349,5.70203517545456
"323",2022-03-09 00:10:10,1,303,200,50.9981264787021,5.50179503239108
"324",2022-03-09 00:10:15,1,303,200,50.0520029864922,5.74806852906968
"325",2022-03-09 00:10:20,1,303,200,50.1143255461845,5.76955133563776
"326",2022-03-09 00:10:25,1,303,200,48.8496335627686,5.95297437303325
"327",2022-03-09 00:10:30,1,303,200,49.8715416447111,5.52755584331077
"328",2022-03-09 00:10:35,1,303,200,50.2968672511241,5.53941206580006
"329",2022-03-09 00:10:40,1,303,200,49.2129564027635,5.8027796775094
"330",2022-03-09 00:10:45,1,303,200,47.7631681011725,5.1647801248491
"331",2022-03-09 00:10:50,1,303,200,49.3370812226568,5.68973342137524
"332",2022-03-09 00:10:55,1,303,200,50.471679929797,5.66019843263867
"333",2022-03-09 00:11:00,1,303,200,50.7674153678711,5.33967755400323
"334",2022-03-09 00:11:05,1,303,200,51.5416604229422,5.47749074693344
"335",2022-03-09 00:11:10,1,303,200,48.6590735446862,5.71740189567418
"336",2022-03-09 00:11:15,1,303,200,52.8033751066833,5.72101509459637
"337",2022-03-09 00:11:20,1,303,200,47.6757342687388,5.93706156910118
"338",2022-03-09 00:11:25,1,303,200,51.6169258435068,5.33635988559021
"339",2022-03-09 00:11:30,1,303,200,47.9212236005824,4.79376078726432
"340",2022-03-09 00:11:35,1,303,200,50.7103609378477,5.57087807278726
"341",2022-03-09 00:11:40,1,303,200,51.0720401945547,5.31672005358926
"342",2022-03-09 00:11:45,1,303,200,47.7016321097431,5.40188375292523
"343",2022-03-09 00:11:50,1,303,200,48.049565265496,5.11747788397322
"344",2022-03-09 00:11:55,1,303,200,52.0962892585902,6.58190501124058
"345",2022-03-09 00:12:00,1,303,200,49.5784810940954,5.75189119683702
"346",2022-03-09 00:12:05,1,303,200,52.0505063093351,5.67188556493071
"347",2022-03-09 00:12:10,1,303,200,49.9786165925928,5.63728797134157
"348",2022-03-09 00:12:15,1,303,200,50.2900795886075,5.43951704446093
"349",2022-03-09 00:12:20,1,303,200,51.7150285529467,5.55738475325515
"350",2022-03-09 00:12:25,1,303,200,53.1213373431425,5.73933549751532
"351",2022-03-09 00:12:30,1,303,200,50.0311846610607,5.47274350420399
"352",2022-03-09 00:12:35,1,303,200,48.6944333989008,5.35236301572478
"353",2022-03-09 00:12:40,1,303,200,50.7078791193787,5.537892646961
"354",2022-03-09 00:12:45,1,303,200,47.92242582982,5.74207895151062
"355",2022-03-09 00:12:50,1,303,200,50.9830056634023,5.94712354463086
"356",2022-03-09 00:12:55,1,303,200,50.2622381978113,5.45676761846141
"357",2022-03-09 00:13:00,1,303,200,51.2681926568584,5.30721882696927
"358",2022-03-09 00:13:05,1,303,200,51.3435243244045,5.65815809910609
"359",2022-03-09 00:13:10,1,303,200,52.6883425485087,5.93477870792499
"360",2022-03-09 00:13:15,1,303,200,48.8793355642028,5.33904415576034
"361",2022-03-09 00:13:20,1,303,200,49.6237934525874,4.93146557108088
"362",2022-03-09 00:13:25,1,303,200,51.5629744963535,5.50335083672578
"363",2022-03-09 00:13:30,1,303,200,51.1259918663257,5.31937485751405
"364",2022-03-09 00:13:35,1,303,200,49.2632161113997,5.93769449492942
"365",2022-03-09 00:13:40,1,303,200,48.8637398666333,5.75711765503767
"366",2022-03-09 00:13:45,1,303,200,50.7509752820415,5.71459167230849
"367",2022-03-09 00:13:50,1,303,200,48.8056382313406,5.70617382760093
